id,text,date,source,clean,token_count
news_105,Weight-loss drugs like Wegovy are meant for long-term use. What happens if you stop? - NBC News. Weight-loss drugs like Wegovy are meant for long-term use. What happens if you stop? NBC News,2024-03-07,news,weightloss drug wegovy meant longterm use happens stop nbc news weightloss drug wegovy meant longterm use happens stop nbc news,20
news_106,Wegovy Helped Me Lose 50 Pounds. Here's How I'm Keeping It Off - Healthline. Wegovy Helped Me Lose 50 Pounds. Here's How I'm Keeping It Off Healthline,2024-05-14,news,wegovy helped lose pound here keeping healthline wegovy helped lose pound here keeping healthline,14
news_107,I Lost 80 Pounds With Wegovy: My Weight Loss Success Story - GoodRx. I Lost 80 Pounds With Wegovy: My Weight Loss Success Story GoodRx,2024-01-18,news,lost pound wegovy weight loss success story goodrx lost pound wegovy weight loss success story goodrx,16
news_108,Why some people don’t lose weight with Wegovy - The Conversation. Why some people don’t lose weight with Wegovy The Conversation,2024-11-28,news,people dont lose weight wegovy conversation people dont lose weight wegovy conversation,12
news_109,"At least 25,000 people in the US are starting weight-loss drug Wegovy each week, drugmaker says - CNN. At least 25,000 people in the US are starting weight-loss drug Wegovy each week, drugmaker says CNN",2024-05-02,news,least people starting weightloss drug wegovy week drugmaker say cnn least people starting weightloss drug wegovy week drugmaker say cnn,20
news_110,People Taking Wegovy Keep Weight Off 4 Years Later - Healthline. People Taking Wegovy Keep Weight Off 4 Years Later Healthline,2024-05-15,news,people taking wegovy keep weight year later healthline people taking wegovy keep weight year later healthline,16
news_111,"Wegovy Helps People Lose Weight and Keep It Off, Study Shows - Everyday Health. Wegovy Helps People Lose Weight and Keep It Off, Study Shows Everyday Health",2024-05-15,news,wegovy help people lose weight keep study show everyday health wegovy help people lose weight keep study show everyday health,20
news_112,Weight Loss Drugs 101: Benefits and risks you need to know before picking up a prescription - VCU Health. Weight Loss Drugs 101: Benefits and risks you need to know before picking up a prescription VCU Health,2024-10-02,news,weight loss drug benefit risk need know picking prescription vcu health weight loss drug benefit risk need know picking prescription vcu health,22
news_113,Thousands of weight loss drug prescriptions have been written for kids: 1 teen speaks out - TODAY.com. Thousands of weight loss drug prescriptions have been written for kids: 1 teen speaks out TODAY.com,2024-02-09,news,thousand weight loss drug prescription written kid teen speaks todaycom thousand weight loss drug prescription written kid teen speaks todaycom,20
news_114,"Wegovy patients maintained weight loss for 4 years, analysis shows - Medical News Today. Wegovy patients maintained weight loss for 4 years, analysis shows Medical News Today",2024-05-20,news,wegovy patient maintained weight loss year analysis show medical news today wegovy patient maintained weight loss year analysis show medical news today,22
news_115,Novo Nordisk to increase supply of weight-loss drug Wegovy - CNN. Novo Nordisk to increase supply of weight-loss drug Wegovy CNN,2024-02-01,news,novo nordisk increase supply weightloss drug wegovy cnn novo nordisk increase supply weightloss drug wegovy cnn,16
news_116,"Weight-loss drug Wegovy offers benefits for people with diabetes and common form of heart failure, study finds - CNN. Weight-loss drug Wegovy offers benefits for people with diabetes and common form of heart failure, study finds CNN",2024-04-06,news,weightloss drug wegovy offer benefit people diabetes common form heart failure study find cnn weightloss drug wegovy offer benefit people diabetes common form heart failure study find cnn,28
news_117,Wegovy Is Good for More Than Just Weight Loss - Time Magazine. Wegovy Is Good for More Than Just Weight Loss Time Magazine,2024-03-08,news,wegovy good weight loss time magazine wegovy good weight loss time magazine,12
news_118,Weight loss drugs Wegovy and Zepbound remain out of reach for many who need them - NBC News. Weight loss drugs Wegovy and Zepbound remain out of reach for many who need them NBC News,2024-03-15,news,weight loss drug wegovy zepbound remain reach many need nbc news weight loss drug wegovy zepbound remain reach many need nbc news,22
news_119,A New Use for Wegovy Opens the Door to Medicare Coverage for Millions of People with Obesity - KFF. A New Use for Wegovy Opens the Door to Medicare Coverage for Millions of People with Obesity KFF,2024-04-24,news,new use wegovy open door medicare coverage million people obesity kff new use wegovy open door medicare coverage million people obesity kff,22
news_120,How Anti-Obesity Medications Can Help With Surgery - Yale Medicine. How Anti-Obesity Medications Can Help With Surgery Yale Medicine,2024-04-02,news,antiobesity medication help surgery yale medicine antiobesity medication help surgery yale medicine,12
news_121,NC teens using Wegovy: Impact of weight loss medications on teens - WRAL. NC teens using Wegovy: Impact of weight loss medications on teens WRAL,2024-04-25,news,teen using wegovy impact weight loss medication teen wral teen using wegovy impact weight loss medication teen wral,18
news_122,New Wegovy clinical trial finds surprising benefits that go way beyond weight loss - ABC7 Los Angeles. New Wegovy clinical trial finds surprising benefits that go way beyond weight loss ABC7 Los Angeles,2024-05-15,news,new wegovy clinical trial find surprising benefit way beyond weight loss abc los angeles new wegovy clinical trial find surprising benefit way beyond weight loss abc los angeles,28
news_123,"Your body already has a built-in weight loss system that works like Wegovy, Ozempic and Mounjaro – food and your gut microbiome - The Conversation. Your body already has a built-in weight loss system that works like Wegovy, Ozempic and Mounjaro – food and your gut microbiome The Conversation",2024-01-16,news,body already builtin weight loss system work wegovy ozempic mounjaro food gut microbiome conversation body already builtin weight loss system work wegovy ozempic mounjaro food gut microbiome conversation,28
news_124,Wegovy vs. Weight-Loss Surgery: Which is Better? - Healthline. Wegovy vs. Weight-Loss Surgery: Which is Better? Healthline,2024-04-15,news,wegovy weightloss surgery better healthline wegovy weightloss surgery better healthline,10
news_125,"People on Novo Nordisk's Wegovy maintain weight loss for up to four years, study says - CNBC. People on Novo Nordisk's Wegovy maintain weight loss for up to four years, study says CNBC",2024-05-14,news,people novo nordisks wegovy maintain weight loss four year study say cnbc people novo nordisks wegovy maintain weight loss four year study say cnbc,24
news_126,Life After Wegovy and Zepbound - WebMD. Life After Wegovy and Zepbound WebMD,2024-07-25,news,life wegovy zepbound webmd life wegovy zepbound webmd,8
news_127,Costly GLP-1 Drugs are Rarely Covered for Weight Loss by Marketplace Plans - KFF. Costly GLP-1 Drugs are Rarely Covered for Weight Loss by Marketplace Plans KFF,2024-06-12,news,costly glp drug rarely covered weight loss marketplace plan kff costly glp drug rarely covered weight loss marketplace plan kff,20
news_128,Study Finds Parkinson Disease Drug Nearly Matches Wegovy in Weight Loss Effects - Pharmaceutical Executive. Study Finds Parkinson Disease Drug Nearly Matches Wegovy in Weight Loss Effects Pharmaceutical Executive,2024-02-22,news,study find parkinson disease drug nearly match wegovy weight loss effect pharmaceutical executive study find parkinson disease drug nearly match wegovy weight loss effect pharmaceutical executive,26
news_129,"Weight loss drugs like Wegovy may trigger eating disorders in some patients, doctors warn - University of Cincinnati. Weight loss drugs like Wegovy may trigger eating disorders in some patients, doctors warn University of Cincinnati",2024-08-01,news,weight loss drug wegovy may trigger eating disorder patient doctor warn university cincinnati weight loss drug wegovy may trigger eating disorder patient doctor warn university cincinnati,26
news_130,Weight-loss drug linked to fewer COVID deaths - Harvard Gazette. Weight-loss drug linked to fewer COVID deaths Harvard Gazette,2024-08-30,news,weightloss drug linked fewer covid death harvard gazette weightloss drug linked fewer covid death harvard gazette,16
news_131,Six Reasons Why It’s So Hard to Get Your Weight-Loss Drugs (Published 2024) - The New York Times. Six Reasons Why It’s So Hard to Get Your Weight-Loss Drugs (Published 2024) The New York Times,2024-02-02,news,six reason hard weightloss drug published new york time six reason hard weightloss drug published new york time,18
news_132,Weight-Loss Drugs: What’s in Them and How They Work - Arkansas Center for Health Improvement - ACHI. Weight-Loss Drugs: What’s in Them and How They Work Arkansas Center for Health Improvement - ACHI,2024-01-10,news,weightloss drug whats work arkansas center health improvement achi weightloss drug whats work arkansas center health improvement achi,18
news_133,Why is Wegovy weight loss drug's £6bn Denmark town not booming? - BBC. Why is Wegovy weight loss drug's £6bn Denmark town not booming? BBC,2024-11-02,news,wegovy weight loss drug denmark town booming bbc wegovy weight loss drug denmark town booming bbc,16
news_134,"Wegovy users keep weight off for four years, Novo Nordisk study says - Reuters. Wegovy users keep weight off for four years, Novo Nordisk study says Reuters",2024-05-14,news,wegovy user keep weight four year novo nordisk study say reuters wegovy user keep weight four year novo nordisk study say reuters,22
